user,text,place,created_at
?????__{????} ??,"Bitches be like: Twitter for android? LMAOOOO sksksksksksksk BROKE ASS

And der phone be like: https://t.co/VydN2gZuSB","Ottawa, Ontario",Sun Mar 31 13:00:15 +0000 2019
JayMackenzie,@re_reigh Literally this.,"New York, USA",Sun Mar 31 13:00:22 +0000 2019
Langdon Winner,"Good luck!  Alas, much of academic social science has become a factory for the production of hollow taxonomies and? https://t.co/4K1qlJsfcn","New York, USA",Sun Mar 31 13:00:42 +0000 2019
Deanna White,My lifestyle is all digital. I often make plans - have convos - on social media but spend half the time searching a? https://t.co/pcl10O6Ltg,"Ottawa, Ontario",Sun Mar 31 13:00:51 +0000 2019
Marlene Floyd,"Couldnt agree more. It is divisive, wrong and unnecessary. @mtlgazette #qcpol  https://t.co/yu5seYhFbe","Gatineau, Qu?bec",Sun Mar 31 13:01:01 +0000 2019
JT???,?you?re too good of a person to be used? FACTS,"New York, USA",Sun Mar 31 13:01:05 +0000 2019
511NY - Albany,Construction on #920PRiversideDrive Both directions from NY 5S to Bridge over I-90 https://t.co/C4tsGtpIzK,"New York, USA",Sun Mar 31 13:01:20 +0000 2019
511 New York,Construction on #920PRiversideDrive Both directions from NY 5S to Bridge over I-90 https://t.co/5llv3ZCPnV,"New York, USA",Sun Mar 31 13:01:20 +0000 2019
511 New York,Construction on #NY17M WB from Sand Station Road to Sands Road  West https://t.co/axVTY2VDHh,"New York, USA",Sun Mar 31 13:01:20 +0000 2019
511NYMidHudson,Construction on #NY17M WB from Sand Station Road to Sands Road  West https://t.co/16hvBGaVEk,"New York, USA",Sun Mar 31 13:01:20 +0000 2019
SUSAN,"???If you have only doctrinal knowledge, then your #faith in God will come to naught. Only if you then also practice? https://t.co/IUIXkXuYAN","New York, USA",Sun Mar 31 13:01:24 +0000 2019
SUSAN,"??""Since you are a citizen of
the household of #God,
since you are faithful in
the #kingdom of God,
then everything? https://t.co/0ZpXaV15Kn","New York, USA",Sun Mar 31 13:01:25 +0000 2019
youremysunshinetarot,https://t.co/kODWGF50nG,"Ottawa, Ontario",Sun Mar 31 13:01:28 +0000 2019
TMJ-ROC Bank Jobs,"We're hiring! Click to apply: Office Manager - https://t.co/tIIwUDrAoL #Banking #Rochester, NY","New York, USA",Sun Mar 31 13:01:35 +0000 2019
TMJ-NYA Gen. Science,"We're hiring in #Albany, NY! Click the link in our bio to apply to this job and more: Specimen Accessioner (Specime? https://t.co/ADRHBAbtMp","New York, USA",Sun Mar 31 13:01:35 +0000 2019
Jack Briglio,This is what my second challenge week would look like... https://t.co/rXS3jDlH8J,"Ottawa, Ontario",Sun Mar 31 13:01:47 +0000 2019
Lady Ken,"@i_iove_nature Lol, trying to look all scary ????",Canada,Sun Mar 31 13:01:53 +0000 2019
#beast,@Clue_chyd You welcome mami,"New York, USA",Sun Mar 31 13:01:54 +0000 2019
Morgan Elise,?martha im FRYING!?,"New York, USA",Sun Mar 31 13:01:55 +0000 2019
Tim Needles,@heARTISTatWORK @PrincipalRLA @raspberryberet3 @pattersonaubrey @lportnoy @GuidingTeachers @garyrgruber @JeffPieros? https://t.co/MbbQTAuS99,"New York, USA",Sun Mar 31 13:01:59 +0000 2019
Dan McCormick,https://t.co/pwqmCHOgVU,"Ottawa, Ontario",Sun Mar 31 13:02:01 +0000 2019
Alan McLauchlan,@ramraajh Are they calling in the army yet?,Canada,Sun Mar 31 13:02:10 +0000 2019
Daniel C.E. Gilbert,"1. I thought this was a joke because why would anyone want this
2. The reactions remind me that wrestling fans are? https://t.co/nygKFvcPkp","Ottawa, Ontario",Sun Mar 31 13:02:31 +0000 2019
Dan McCormick,https://t.co/3rKWnU4xa1,"Ottawa, Ontario",Sun Mar 31 13:02:34 +0000 2019
??Yevonne Cantwell,@islandchic_ally Yes....????,"New York, USA",Sun Mar 31 13:02:44 +0000 2019
Brenda Lee,@howroute I've watched Allison interview people from both parties and these are always interesting to watch. It's s? https://t.co/MoXAmzKn3b,"New York, USA",Sun Mar 31 13:02:49 +0000 2019
TMJ-NYS Green Jobs,"The Nature Conservancy is hiring in Pulaski, NY! Read about our latest #Green job opening via the link in our bio:? https://t.co/TA88pWJjwc","New York, USA",Sun Mar 31 13:02:55 +0000 2019
Raise Capital llc???,@RealKevDicknose @cesaire451 @fournier_claude @Robert_Deragon @Val_Plante Bon on pourrait toujours acheter de l'?le? https://t.co/9ouNCt87X4,Canada,Sun Mar 31 13:03:03 +0000 2019
Mario Joy Official,#brooklynbridge la Brooklyn Bridge https://t.co/VhSJIrhzVn,"New York, USA",Sun Mar 31 13:03:09 +0000 2019
velomarc,@BouchardEnParle ce rappeler que c'est toujours moins cher si on brule pas d'essence ?? https://t.co/FMGCE1bN7y,Canada,Sun Mar 31 13:03:11 +0000 2019
Sandra L Keenan,@NYUEDU I agree. I donated ti @JulianCastro,"New York, USA",Sun Mar 31 13:03:12 +0000 2019
Jack Briglio,...if there were eight days in a week. https://t.co/9eQqbc5aWq,"Ottawa, Ontario",Sun Mar 31 13:03:16 +0000 2019
Moving-Me,"?? Moving to Tacoma

?? The city in Washington State, named after a massive volcano, Tacoma is becoming a more and mo? https://t.co/VI8Lyxb36B","New York, USA",Sun Mar 31 13:03:22 +0000 2019
Lady Ken,"@i_iove_nature Come here, you sweet little ball of fluffiness ??????",Canada,Sun Mar 31 13:03:37 +0000 2019
Kieran Shepherd,@MT9345 @rickmercer I thought the City of Oakville passed a bylaw again snow on the streets ??,"Ottawa, Ontario",Sun Mar 31 13:03:41 +0000 2019
???flashcrewhuz????,@MarieT1834 @KyannaJ92 @WestAllenHugs @megananomous @TamaraGaskey @Curly_Fleur @ChebieD @thepeppygleek @mspurple360? https://t.co/ATtqvsHu5j,"Ontario, Canada",Sun Mar 31 13:03:42 +0000 2019
Otis,@likeraccoons Thank you guys for hanging around and listening! ????,"New York, USA",Sun Mar 31 13:03:42 +0000 2019
Yusa Bo,???? https://t.co/BBLZJcgryy,"New York, USA",Sun Mar 31 13:03:48 +0000 2019
WX Ottawa,"There has been the equivalent of 29.7 mm of precipitation since Sat 09:00 at ""OTTAWA CDA RCS"" #ONStorm","Ottawa, Ontario",Sun Mar 31 13:03:53 +0000 2019
???flashcrewhuz????,@Yankeefan2975 @p_machor @willmpolk @EverAshleigh @speedbabies @LittleLisa24 @Jamieschneider_ @KalEl84 @StephB617? https://t.co/ikyOsJjSsD,"Ontario, Canada",Sun Mar 31 13:04:18 +0000 2019
Dennis Short,"To me there is nothing more
pathetic than a supporter of
trump. I guess that they think we just as dumb as they are? https://t.co/m725Nwami5","New York, USA",Sun Mar 31 13:04:27 +0000 2019
Mike Batchelder,This got me motivated this morning.  Hey @deesnider when are you coming to Canada so I can rock out like these guys?,"Ottawa, Ontario",Sun Mar 31 13:04:37 +0000 2019
SilvinaSterinPensel?,@SLBurstein Le alcanzo uno de estos que creo le hace falta https://t.co/kK8NAR8Loo,"New York, USA",Sun Mar 31 13:04:54 +0000 2019
Pranav Nayyar,"Most RCB fans come out with Liverpool-esque statements parallel to: ?this is our year,? ?we?re different this time? https://t.co/4QhWX3qDMT","Ottawa, Ontario",Sun Mar 31 13:05:20 +0000 2019
Tommyboy,@marklutchman https://t.co/4b3ce3cAMb,"New York, USA",Sun Mar 31 13:05:32 +0000 2019
Ben Lindquist,@HBCJayGrann found and sent me this GIF starring me and Reading Phillies Manager Greg Legg. This is from AA Eastern? https://t.co/ah5ec87rzj,"New York, USA",Sun Mar 31 13:05:41 +0000 2019
david r.,Good Sunday Morning My Friends;  Rainy day in upstate NY.  Getting cooler beginning of the week. Have an enjoyable? https://t.co/aPZsiSiePz,"New York, USA",Sun Mar 31 13:05:46 +0000 2019
adampsyche,"I'm at Chateau Dowango in Arkville, NY https://t.co/3dS4a1ZtII https://t.co/hNDvxq5THa","New York, USA",Sun Mar 31 13:05:56 +0000 2019
Lady Ken,@selectedwisdom ??????,Canada,Sun Mar 31 13:06:01 +0000 2019
Caroline Martin,"Snow, is that u again?! We broke up in late Feb. Why u tryin to come back now, in APRIL!!!!!..... I need tiiiiiime,? https://t.co/yfpo7EfZ1A",Canada,Sun Mar 31 13:06:10 +0000 2019
carl,bro im sick af,"New York, USA",Sun Mar 31 13:06:54 +0000 2019
Sean P. Webster,@realmpolowin @YOW_Weather Respectfully disagree. That?s akin to bragging about the number of root canals one has endured.,"Ottawa, Ontario",Sun Mar 31 13:08:06 +0000 2019
Suzanne Schroeder,@SaniyyahEman Poor baby! Get well soon!,"New York, USA",Sun Mar 31 13:08:57 +0000 2019
Matthew Bremer,"Gorgeous first hike of spring.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#landscape #nature #sunset #hike #gunks #shawangunks? https://t.co/7fnQXp1RFH","New York, USA",Sun Mar 31 13:09:15 +0000 2019
WX Ottawa,Sun 09:00: Light Snow; Temp -1.3 C; Windchill -8; Wind NW 26 km/h; Humidity 87%; Press 100.5 kPa / rising. https://t.co/95cYokw1P1,"Ottawa, Ontario",Sun Mar 31 13:09:24 +0000 2019
#RideJamesRide,#NationalAutismStrategy anyone have updates on where the March is? We don't want to miss you guys!,"Ottawa, Ontario",Sun Mar 31 13:09:47 +0000 2019
Cassandra Bibbo ??,@lolliexddd This is why you?re a cancer,"New York, USA",Sun Mar 31 13:09:52 +0000 2019
TMJ-OTT Cleric. Jobs,Looking to score a job at Robert Half Legal? You're in luck. Click the link in our bio for the job description and? https://t.co/Q6KnMtnX9Q,"Ottawa, Ontario",Sun Mar 31 13:10:14 +0000 2019
MK Canada Kosher,"#UrPesachAnswers
Styrofoam and plastic plates and cups are acceptable without Passover certification.

#EZPassover",Canada,Sun Mar 31 13:10:15 +0000 2019
Daniel C.E. Gilbert,https://t.co/7ENkLylFEp,"Ottawa, Ontario",Sun Mar 31 13:10:30 +0000 2019
Brendan Lyons,"@mrsjjee Agreed for many courses, but doesn?t explain lack of student driven courses/curriculum for courses with no? https://t.co/xDalDeE5nd","New York, USA",Sun Mar 31 13:10:41 +0000 2019
Penny??????,"We make every list there is. #FightForWynonna
@IDWLimited
@IDWEntertain
https://t.co/u9MYvD28yN","Ottawa, Ontario",Sun Mar 31 13:10:46 +0000 2019
Sandor Kozma,I?ll DO IT FOR FREE!!!! Butthole Beto is a A-1 RAMMER!!! Let?s throw butthole Beto over the wall into Mexico!!! See how he does!!,"New York, USA",Sun Mar 31 13:10:58 +0000 2019
#RideJamesRide,@R2Neetu Update us as you go! We want to be ready when you get close!,"Ottawa, Ontario",Sun Mar 31 13:11:10 +0000 2019
Kathleen E. Smith,Checking the map but only know of one Mexico. Don?t tell me they think ?Mexican? is the language. I believe it?s ca? https://t.co/xa7MDqxuYS,"New York, USA",Sun Mar 31 13:11:49 +0000 2019
Grant McCagg,"@JeffCoxSports Habs have decent depth, but I'm not sure any have emerged as blue-chip goalie prospects.  Depth allo? https://t.co/F8oGXxoJKj","Ottawa, Ontario",Sun Mar 31 13:11:51 +0000 2019
MK Canada Kosher,"#UrPesachAnswers
E-Cigarette Juice requires pesach certification

#EZPassover",Canada,Sun Mar 31 13:11:58 +0000 2019
tammy73,Love to go,"Ottawa, Ontario",Sun Mar 31 13:12:05 +0000 2019
TMJ-NY-US Sales Jobs,This job might be a great fit for you: Entry-Level Pharmaceutical Sales Representative - Long Island - FYA01815 -? https://t.co/KjlpWyUBOc,"New York, USA",Sun Mar 31 13:12:17 +0000 2019
Matthew Agne,"@TheKnicksWall Not really good at all. Sure he made a crisp pass but he dribbled himself into no mans land, was for? https://t.co/6syVNlY0z0","New York, USA",Sun Mar 31 13:12:44 +0000 2019
Syracuse Sales,"If you're looking for work in #Mexico, NY, check out this #Sales job via the link in our bio: BECARIO ADMINISTRATIVO at IQVIA","New York, USA",Sun Mar 31 13:12:49 +0000 2019
mrossano6970,??????,"New York, USA",Sun Mar 31 13:12:53 +0000 2019
Patricia Wagner,@RedTRaccoon https://t.co/JkA9UlnUR2,"New York, USA",Sun Mar 31 13:13:03 +0000 2019
??????????,"More snow?! I think Spring got lost!
On a positive note, I can guarantee this will be the last snowfall we see in M? https://t.co/pENNsOvSF6","Ottawa, Ontario",Sun Mar 31 13:13:05 +0000 2019
Catharine Franchuk,@PhilNWang I?d get up early in he was making me breakfast!,"Ottawa, Ontario",Sun Mar 31 13:13:11 +0000 2019
Critical and Curious: Season 2 Keanus,Ep 4 Thriller Keanu Now Available! #KeanuReeves takes pay cuts to work w/ #WilliamGibson and #AlPacino in? https://t.co/lKpzztGi7J,"New York, USA",Sun Mar 31 13:13:11 +0000 2019
Critical and Curious: Season 2 Keanus,Ep 5: Romantic #Keanu Now Available! A Walk in the Clouds and Feeling Minnesota reveal the duality of #KeanuReeves? https://t.co/IZcmJNqyHV,"New York, USA",Sun Mar 31 13:13:21 +0000 2019
GoonDock Gang,Hate people who don?t use proper grammar ????,"New York, USA",Sun Mar 31 13:13:26 +0000 2019
German,"Ridiculous simply like that, to get to the next station, the shuttle bus took 15 minutes .","New York, USA",Sun Mar 31 13:13:44 +0000 2019
Don Foreman,@zullyAlvarado6 @TatoskyD @dimitrilascaris @camilateleSUR @ConsuladoVenVan @ninopagliccia @danielmkovalik? https://t.co/LGvf0ahLUo,"Ottawa, Ontario",Sun Mar 31 13:13:57 +0000 2019
john farley,@PamGrier Ha! ??,Canada,Sun Mar 31 13:14:11 +0000 2019
Che Chomsky,It's almost like the question posed was how likely are you to see the effects of climate change?,"Ottawa, Ontario",Sun Mar 31 13:14:17 +0000 2019
???flashcrewhuz????,"Spent the morning catching up on Supergirl, now I can't wait for tonight's ep

#Supergirl #melissabenoist? https://t.co/lc1U6p1JvP","Ontario, Canada",Sun Mar 31 13:14:23 +0000 2019
PhotoCity/???/???(?),"Runway for HOPE Ottawa in support CHEO, March 30, 2019, Ottawa

Photographer: @PhotoCityOttawa 
More at? https://t.co/VBdQyqWoW0","Ottawa, Ontario",Sun Mar 31 13:14:24 +0000 2019
JT,@ItsNatashaFFS Haha enlightenment has been achieved! #TheMoreYouKnow,"Ottawa, Ontario",Sun Mar 31 13:14:34 +0000 2019
Michel Weatherall,"Managed to grab a pic with the elusive host of talk_to_the_mike , Michael A Landry!

And I can't BELIEVE I missed a? https://t.co/7kUjIob9xw","Ottawa, Ontario",Sun Mar 31 13:14:42 +0000 2019
Fran?ois Soulard,@nature This has huge implications for water management. We have already reached +5 deg in winter in NW Canada. https://t.co/0HXCNfGMs6,"Ottawa, Ontario",Sun Mar 31 13:15:00 +0000 2019
William Short,"Lord help us when she?s 18. #stickersleeve #facetats #niece @ Kanata, Ontario https://t.co/sUYtFbaK3v","Ottawa, Ontario",Sun Mar 31 13:15:20 +0000 2019
Kelli Stacy,It?s game day ?? UConn takes on Louisville in the Elite Eight https://t.co/MKNtO2VlKo,"New York, USA",Sun Mar 31 13:15:34 +0000 2019
JMH Classified   ???? ??????????,@OANN @BreitbartNews @DailyCaller @RealCandaceO @KamVTV @usminority @campusreform @charliekirk11 @DavidJHarrisJr? https://t.co/VpUMPAEOvt,"New York, USA",Sun Mar 31 13:16:05 +0000 2019
Kristin McGee,Working on my forearm balances this weekend...while William played with my undies ?? and Robert came in for a zerber? https://t.co/wWdpeI4Iul,"New York, USA",Sun Mar 31 13:16:30 +0000 2019
???flashcrewhuz????,@StephB617 @p_machor @willmpolk @EverAshleigh @speedbabies @LittleLisa24 @Jamieschneider_ @KalEl84 @BrokenBridgeGXB? https://t.co/jg3pPrf9Pv,"Ontario, Canada",Sun Mar 31 13:16:31 +0000 2019
Grant McCagg,@MollyJongFast What about Old Mexico?,"Ottawa, Ontario",Sun Mar 31 13:16:31 +0000 2019
Van,I unlocked $20 Rush tickets for #Socrates at #ThePublicTheater on @TodayTix! Unlock here: https://t.co/dD0iWekXDD #TodayTixRush,"New York, USA",Sun Mar 31 13:16:48 +0000 2019
Dennis Short,"Watching this hypocrite from Wyoming telling lies on meet
the press what bs. He is spouting. No wonder this country is messed up.","New York, USA",Sun Mar 31 13:17:14 +0000 2019
Soheil Kavak,NYC so far! Awesome! #nyc #newyork @ Brooklyn Bridge https://t.co/2g7HtnVWtl,"New York, USA",Sun Mar 31 13:17:17 +0000 2019
Anthony,"@UnboxTherapy I have the #iPhonex from 2017 as my daily phone , but I?m using something even older , I?ll using the? https://t.co/spWkAc3AdH","New York, USA",Sun Mar 31 13:17:20 +0000 2019
???flashcrewhuz????,@StephB617 @MikeSchmidt09 @p_machor @willmpolk @Jamieschneider_ @EverAshleigh @speedbabies @reign_atkins? https://t.co/MwIJyIAJNe,"Ontario, Canada",Sun Mar 31 13:17:22 +0000 2019
PhotoCity/???/???(?),"Runway for HOPE Ottawa in support CHEO, March 30, 2019, Ottawa

Photographer: @PhotoCityOttawa 
More at? https://t.co/H8eJBR8LNg","Ottawa, Ontario",Sun Mar 31 13:17:30 +0000 2019
Greg Bryson,"@ottawaheartrob I?ll forgive folks for not running the math, maybe for not knowing the sensitivity and specificity? https://t.co/c9l0eVCwEA","Ottawa, Ontario",Sun Mar 31 13:17:31 +0000 2019
alicia,before y'all get pets bc theyre pretty to look at please research the upkeep. your husky should never be shaved if? https://t.co/Mwy6XlnjJK,"Ottawa, Ontario",Sun Mar 31 13:17:38 +0000 2019
Ally Stephanie B.,"In some ways, being a good owner is a lot like being a good parent..
Sometimes you have to do things you don't want? https://t.co/erkal6SiQI","Ottawa, Ontario",Sun Mar 31 13:17:42 +0000 2019
David McCormack Photography,"Just entered Beachburg Sub.

?? 589 / ?? #CN4140 / ?? CN Beachburg Sub / ??2019-02-06 https://t.co/2ONRvtn0r2","Ottawa, Ontario",Sun Mar 31 13:17:47 +0000 2019
David,"@shoo_choux This is a global problem and we have to do our part, to ignore it is totally irresponsible!! To say it'? https://t.co/Vv5l6Q6SZm","Ottawa, Ontario",Sun Mar 31 13:17:50 +0000 2019
Skate Time 209,"We love this video, Len and Terry spent the morning watching the whole thing.  It's Tony Hawk riding around in a ca? https://t.co/l4KtjICENQ","New York, USA",Sun Mar 31 13:17:55 +0000 2019
Lady Ken,"@SethAbramson HAHA ,Awesome work ?? that's how you keep your jobs ????",Canada,Sun Mar 31 13:18:08 +0000 2019
Diane & Jen,"Join us today March 31st from 2-4pm to see this spacious family home located in Fairwinds. Open concept floor plan,? https://t.co/TvVm7pl62J","Ottawa, Ontario",Sun Mar 31 13:18:15 +0000 2019
TMJ-OTT CstSrv Jobs,"We're hiring! Read about our latest job opening here: Contact Center Rep , Borrowing - https://t.co/sAwcFVlSBg #CustomerService #Ottawa, ON","Ottawa, Ontario",Sun Mar 31 13:18:15 +0000 2019
This Is America,"We all knew it was a big lie to beat @CynthiaNixon .  Not true, @NYGovCuomo ?  At the very least make it so medical? https://t.co/K5pt0l5RuV","New York, USA",Sun Mar 31 13:18:18 +0000 2019
Raise Capital llc???,"@cesaire451 @RealKevDicknose @fournier_claude @Robert_Deragon @Val_Plante Ouais ,on va ?tre pogn?s a acheter des ba? https://t.co/YyJT32YdaC",Canada,Sun Mar 31 13:18:20 +0000 2019
Sean Duffy,Everyone should learn how to swim. Especially non-swimmer teenagers and adults. Lessons availble for all ages? https://t.co/d9gxmhEAo7,"Ottawa, Ontario",Sun Mar 31 13:18:29 +0000 2019
Public School Trash,"""the people in a fiction, like the people in a play, must dress as nobody exactly dresses, talk as nobody exactly t? https://t.co/yYtqhAW8jV","New York, USA",Sun Mar 31 13:18:39 +0000 2019
